Omega,x,x0,v0,mu1,mu2,stable
0.82137,2.017993630313262,0.7834525242957384,1.6108240391938071,0.528020691818293,1.352606462312816,False
0.82138,2.0179347778810572,0.7835206750990767,1.6107484826561744,0.528018841319708,1.352618060857751,False
0.82139,2.0178759185073933,0.783588814536732,1.6106729232113752,0.5280153681547697,1.3526308059468923,False
0.8214,2.017817052192274,0.7836569426110288,1.6105973608589028,0.5280135233766616,1.3526418806006772,False
0.82141,2.017758178935711,0.7837250593242776,1.6105217955982596,0.5280123048247143,1.352650584604988,False
0.82142,2.017699298737718,0.7837931646786691,1.6104462274290074,0.5280092315655764,1.352663504184076,False
0.82143,2.017640411598297,0.7838612586765854,1.6103706563506082,0.5280078676828772,1.352673255484131,False
0.82144,2.0175815175174607,0.7839293413202626,1.6102950823626003,0.5280062843366262,1.3526840823286608,False
0.82145,2.0175226164952127,0.783997412612004,1.6102195054644834,0.5280035265070335,1.3526957606970145,False
0.82146,2.017463708531565,0.7840654725540671,1.6101439256557848,0.5280020504407621,1.3527057354276617,False
0.82147,2.01740479362652,0.7841335211487549,1.6100683429360017,0.5280000361927462,1.3527163806292075,False
0.82148,2.0173458717800896,0.784201558398332,1.6099927573046566,0.5279987592428195,1.3527270531649132,False
0.82149,2.017286942992277,0.7842695843050397,1.609917168761278,0.527994303901012,1.352740927417794,False
0.8215,2.0172280072630904,0.7843375988711826,1.6098415773053651,0.527993408457375,1.3527510924424475,False
0.82151,2.017169064592531,0.7844056020990695,1.6097659829364106,0.5279903357746236,1.3527627762331214,False
0.82152,2.017110114980607,0.7844735939909158,1.609690385653957,0.5279881658034049,1.352773772082164,False
0.82153,2.0170511584273254,0.7845415745489849,1.6096147854575211,0.5279865651919642,1.352783906635361,False
0.82154,2.016992194932687,0.7846095437755785,1.6095391823465972,0.5279836124179265,1.3527957595769076,False
0.82155,2.0169332244966975,0.7846775016729353,1.6094635763207146,0.5279826603603381,1.3528052920507825,False
0.82156,2.016874247119361,0.7847454482433417,1.609387967379375,0.5279805739888239,1.3528163219522846,False
0.82157,2.0168152628006792,0.7848133834890386,1.6093123555221016,0.5279779080002882,1.352828342277107,False
0.82158,2.0167562715406557,0.7848813074122948,1.6092367407484063,0.5279756950861234,1.3528391287967567,False
0.82159,2.016697273339292,0.7849492200153859,1.6091611230577931,0.5279738194360535,1.3528490934245418,False
0.8216,2.016638268196593,0.7850171213005533,1.6090855024497859,0.5279710106537077,1.3528608203126793,False
0.82161,2.0165792561125584,0.785085011270045,1.6090098789239027,0.527969184097743,1.352872043382673,False
0.82162,2.0165202370871933,0.7851528899260907,1.608934252479669,0.5279672310281605,1.3528825617502416,False
0.82163,2.0164612111204927,0.7852207572710123,1.6088586231165656,0.5279656185059163,1.3528934761228535,False
0.82164,2.0164021782124615,0.7852886133069871,1.608782990834142,0.5279634546204965,1.3529047458711305,False
0.82165,2.016343138363098,0.7853564580363315,1.608707355631881,0.5279613444745324,1.3529156840510677,False
