Omega,x,x0,v0,mu1,mu2,stable
0.44027,3.0156923120530434,-1.9209693739341105,1.4426337140831673,(-0.029319493183209033+0j),(-17.836005050195467+0j),False
0.44028,3.015706152115087,-1.920797303790785,1.4427781673238884,(-0.03163963358832689+0j),(-17.83900883829216+0j),False
0.44029,3.0157199992109516,-1.9206251599962971,1.4429226690939911,(-0.03092878474109284+0j),(-17.802378302339946+0j),False
0.4403,3.0157338533458957,-1.920452942486454,1.4430672194302674,(-0.028938924043245606+0j),(-17.772746217286453+0j),False
0.44031,3.01574771452515,-1.9202806511974075,1.4432118183691909,(-0.030435522866582687+0j),(-17.766189251866308+0j),False
0.44032,3.0157615827539845,-1.9201082860659626,1.4433564659466955,(-0.029293427560560303+0j),(-17.732725927991055+0j),False
0.44033,3.015775458037579,-1.919935847027338,1.4435011621999516,(-0.03033461924457015+0j),(-17.73975792025732+0j),False
0.44034,3.0157893403829643,-1.9197633340070448,1.4436459071743262,(-0.029756152479762932+0j),(-17.712880661391182+0j),False
0.44035,3.0158032297937662,-1.9195907469510023,1.4437907008979733,(-0.030364373538930067+0j),(-17.72708942834913+0j),False
0.44036,3.015817126275084,-1.9194180857950591,1.4439355434074579,(-0.027883650160561047+0j),(-17.673230395889277+0j),False
0.44037,3.0158310290008528,-1.9192453554370792,1.4440804305606654,(-0.02939598838548818+0j),(-17.68750433048831+0j),False
0.44038,3.015844939640576,-1.9190725458813112,1.444225370758329,(-0.025616332911454265+0j),(-17.648112630205446+0j),False
0.44039,3.0158588573667404,-1.9188996620325403,1.4443703598520246,(-0.03004184481193306+0j),(-17.634457540100243+0j),False
0.4404,3.0158727821846067,-1.9187267038258744,1.4445153978788494,(-0.029079668736187614+0j),(-17.611463243014498+0j),False
0.44041,3.0158867140994867,-1.9185536711966074,1.4446604848757354,(-0.02926730570146674+0j),(-17.570339025094825+0j),False
0.44042,3.015900653116721,-1.9183805640797202,1.4448056208798385,(-0.030010756856995613+0j),(-17.57303765763288+0j),False
0.44043,3.015914599241609,-1.9182073824104453,1.4449508059280867,(-0.029767088403389153+0j),(-17.58372124989819+0j),False
0.44044,3.015928552479455,-1.9180341261232623,1.4450960400579833,(-0.029826873093895756+0j),(-17.545644798221815+0j),False
0.44045,3.0159425128356596,-1.9178607951539346,1.4452413233059935,(-0.032291431882072175+0j),(-17.518895681288086+0j),False
0.44046,3.0159564803155097,-1.9176873894362814,1.4453866557101005,(-0.03023147181090735+0j),(-17.53037675231502+0j),False
0.44047,3.0159704549244184,-1.9175139089053115,1.4455320373073257,(-0.031792177371528396+0j),(-17.491124981315295+0j),False
0.44048,3.0159844366676802,-1.9173403534955313,1.4456774681350442,(-0.031450816519452474+0j),(-17.44119989122538+0j),False
0.44049,3.015998425550683,-1.917166723140812,1.445822948231143,(-0.02923501229491876+0j),(-17.434528317528986+0j),False
0.4405,3.0160124215788153,-1.9169930177765455,1.4459684776322463,(-0.031091635484813196+0j),(-17.427892178045852+0j),False
0.44051,3.0160264247574484,-1.916819237336183,1.4461140563765211,(-0.03050502193406146+0j),(-17.41781814129166+0j),False
0.44052,3.0160404350919774,-1.9166453817540068,1.4462596845014397,(-0.029510915427181317+0j),(-17.411204581249308+0j),False
0.44053,3.016054452587789,-1.9164714509641376,1.4464053620445774,(-0.03127472922238894+0j),(-17.366079708827385+0j),False
0.44054,3.0160684772503004,-1.9162974449004955,1.446551089043648,(-0.031144450797285117+0j),(-17.360633378880777+0j),False
0.44055,3.0160825090848937,-1.9161233634963977,1.4466968655368184,(-0.030207191208660333+0j),(-17.35723032419122+0j),False
0.44056,3.016096548097021,-1.915949206686857,1.4468426915608819,(-0.02932347915526634+0j),(-17.3275144698664+0j),False
0.44057,3.0161105942921393,-1.9157749744043777,1.446988567154616,(-0.03077521068007627+0j),(-17.296928257977015+0j),False
0.44058,3.016124647675612,-1.9156006665825465,1.44713449235589,(-0.030637140100566285+0j),(-17.31358405453966+0j),False
0.44059,3.0161387082529156,-1.9154262831554723,1.4472804672021473,(-0.0328220947196769+0j),(-17.30459840882969+0j),False
0.4406,3.0161527760295144,-1.915251824056012,1.447426491731806,(-0.030976548801447734+0j),(-17.23259121634311+0j),False
0.44061,3.0161668510108512,-1.9150772892172128,1.4475725659831054,(-0.03209120935889587+0j),(-17.221053241864638+0j),False
0.44062,3.0161809332024085,-1.9149026785729992,1.447718689993551,(-0.030990352761534723+0j),(-17.21642092771748+0j),False
0.44063,3.016195022609637,-1.9147279920555278,1.447864863802048,(-0.031050265986436898+0j),(-17.24471416652193+0j),False
0.44064,3.016209119238035,-1.9145532295982206,1.4480110874464578,(-0.029552140351199796+0j),(-17.178766435734644+0j),False
0.44065,3.0162232230930806,-1.9143783911339498,1.4481573609650569,(-0.030492460486414075+0j),(-17.168324465509556+0j),False
0.44066,3.016237334180298,-1.914203476595402,1.4483036843962536,(-0.02866215764225899+0j),(-17.176768660674554+0j),False
0.44067,3.016251452505162,-1.9140284859145418,1.4484500577789967,(-0.031451164955399236+0j),(-17.15554636840062+0j),False
0.44068,3.016265578073222,-1.9138534190249241,1.448596481150945,(-0.03199214089119096+0j),(-17.089892301929865+0j),False
0.44069,3.016279710890507,-1.9136782758549138,1.4487429545540087,(-0.030205189954529033+0j),(-17.087152518480195+0j),False
0.4407,3.016293850962828,-1.9135030563361812,1.4488894780273627,(-0.02944827582916787+0j),(-17.100412685502647+0j),False
0.44071,3.0163079982949283,-1.913327760404461,1.4490360516066607,(-0.02943292488600946+0j),(-17.057953898152732+0j),False
0.44072,3.016322152892323,-1.9131523879927474,1.4491826753298904,(-0.03172199069672388+0j),(-17.073916969752247+0j),False
0.44073,3.016336455100444,-1.9129769390335045,1.4493293492354604,(-0.03239132447697557+0j),(-17.029293537318722+0j),False
0.44074,3.016350786833074,-1.9128014134575186,1.4494760733630894,(-0.03369947818367791+0j),(-17.015365984007246+0j),False
0.44075,3.01636512580801,-1.9126258111966676,1.4496228477515969,(-0.0306198303632641+0j),(-17.007657903812685+0j),False
0.44076,3.016379472030872,-1.9124501321843255,1.4497696724385813,(-0.030538536219808066+0j),(-17.024595884280018+0j),False
0.44077,3.016393825507176,-1.9122743763501422,1.449916547464592,(-0.03134777643288089+0j),(-16.95912688451449+0j),False
0.44078,3.0164081862425385,-1.9120985436267763,1.4500634728677453,(-0.030972829044173977+0j),(-16.941813226588692+0j),False
0.44079,3.0164225542425562,-1.9119226339449864,1.4502104486876548,(-0.030790728112947363+0j),(-16.91535209779238+0j),False
0.4408,3.0164369295128597,-1.9117466472365345,1.4503574749631087,(-0.032745765037475394+0j),(-16.903591002245662+0j),False
0.44081,3.0164513120590155,-1.9115705834323569,1.4505045517335144,(-0.03698336688910331+0j),(-16.859438984856183+0j),False
0.44082,3.0164657018866556,-1.9113944424635338,1.4506516790381507,(-0.030542143041031977+0j),(-16.85990734236225+0j),False
0.44083,3.0164800990014315,-1.9112182242605356,1.4507988569167625,(-0.030992846798142182+0j),(-16.846667229042453+0j),False
0.44084,3.016494503408989,-1.9110419287553029,1.450946085407886,(-0.03214208767394666+0j),(-16.826231939587046+0j),False
0.44085,3.0165089151149456,-1.9108655558781769,1.4510933645513007,(-0.03230048741193059+0j),(-16.829373331762838+0j),False
0.44086,3.0165233341249826,-1.910689105559646,1.4512406943866372,(-0.03237219150867077+0j),(-16.8182445651305+0j),False
0.44087,3.0165377604447716,-1.9105125777308674,1.4513880749529993,(-0.033256062811858556+0j),(-16.794399880563844+0j),False
0.44088,3.0165521940799676,-1.9103359723215343,1.4515355062906192,(-0.03127749738723651+0j),(-16.755121159885675+0j),False
0.44089,3.01656663503623,-1.9101592892621402,1.451682988439053,(-0.030825836163785425+0j),(-16.73024775856777+0j),False
0.4409,3.016581083319278,-1.9099825284830387,1.451830521437955,(-0.03196061075465195+0j),(-16.696288158618643+0j),False
0.44091,3.0165955389347787,-1.9098056899142626,1.4519781053271956,(-0.03405817053243254+0j),(-16.699305851597387+0j),False
0.44092,3.016610001888481,-1.9096287734860276,1.452125740146488,(-0.03354027068536425+0j),(-16.693739826379044+0j),False
0.44093,3.0166244721860465,-1.909451779127873,1.4522734259360408,(-0.031094082139645707+0j),(-16.677083627277682+0j),False
0.44094,3.0166389498332156,-1.9092747067699054,1.4524211627356016,(-0.03379900353928633+0j),(-16.634161059236533+0j),False
0.44095,3.016653434835732,-1.9090975563417432,1.452568950585267,(-0.030924505765312915+0j),(-16.65378236149354+0j),False
0.44096,3.01666792719934,-1.908920327772937,1.4527167895251734,(-0.033608274055040965+0j),(-16.616623854147747+0j),False
0.44097,3.0166824269297274,-1.908743020992881,1.4528646795955356,(-0.03198079292417333+0j),(-16.62581645198111+0j),False
0.44098,3.0166969340327348,-1.9085656359309355,1.453012620836599,(-0.03209088284592099+0j),(-16.572818207626426+0j),False
0.44099,3.0167114485140516,-1.9083881725166576,1.4531606132883899,(-0.03238560781187516+0j),(-16.567379625014723+0j),False
0.441,3.0167259703794858,-1.9082106306790771,1.4533086569913563,(-0.03173807482454549+0j),(-16.570086829296315+0j),False
