Omega,x,x0,v0,mu1,mu2,stable
0.42154,3.0820686021245076,1.6950184658697047,1.5587318236647945,0.015259386939305841,100.76156030977336,False
0.42155,3.0820606823771657,1.6949274860863541,1.5588018006825768,-0.06434894042331507,100.70876166212884,False
0.42156,3.082052761890337,1.6948365032991757,1.5588717762455109,0.0008339341920873267,100.63853211171318,False
0.42157,3.0820448406639263,1.6947455175082795,1.5589417503531355,-0.0097263939160257,100.62246512708134,False
0.42158,3.082036918697875,1.694654528713421,1.5590117230052667,0.04944148740469245,100.52608415114355,False
0.42159,3.082028995992111,1.6945635369145198,1.5590816942015895,-0.004340903337833879,100.55825772062872,False
0.4216,3.0820210725465533,1.6944725421111562,1.5591516639420564,0.024571399379965442,100.49537975752901,False
0.42161,3.0820131483611357,1.6943815443035604,1.559221632226112,-0.008481429434596066,100.42955152977675,False
0.42162,3.082005223435774,1.6942905434910713,1.559291599053893,-0.029695919864479947,100.40338163061642,False
0.42163,3.0819972977704055,1.6941995396737983,1.5593615644249397,0.015004365364802652,100.31999173038184,False
0.42164,3.0819893713649473,1.6941085328513785,1.5594315283391575,-0.017673772811122035,100.32408166068308,False
0.42165,3.0819814442193323,1.6940175230239427,1.5595014907960705,0.007623290228366386,100.26412723522935,False
0.42166,3.081973516333484,1.6939265101909617,1.5595714517957129,0.01577652365085669,100.11650821203148,False
0.42167,3.081965587707326,1.69383549435255,1.5596414113376205,0.023599588730576215,100.15237340475824,False
0.42168,3.0819576583408006,1.6937444755084277,1.5597113694216345,0.04484176393816597,100.02256229240811,False
0.42169,3.08194972823381,1.6936534536581551,1.5597813260477196,-0.03636174168696016,100.11889316628049,False
0.4217,3.0819417973862944,1.693562428802116,1.5598512812152037,-0.02096446325094803,100.03695759280208,False
0.42171,3.0819338657981796,1.6934714009394871,1.5599212349243465,-0.02636423728426962,99.93988845793456,False
0.42172,3.081925933469381,1.6933803700703263,1.5599911871747303,-0.02757097164840161,99.96209336634547,False
0.42173,3.0819180003998445,1.693289336194677,1.5600611379659453,-0.007260272260737111,99.88324859688692,False
0.42174,3.081910066589477,1.6931982993121262,1.5601310872979337,0.030325222105602734,99.82023183439014,False
0.42175,3.0819021320382185,1.6931072594227974,1.5602010351702262,-0.005172212344405125,99.85631204283618,False
0.42176,3.081894196745987,1.6930162165258174,1.5602709815831217,-0.010722697215896915,99.80415668492151,False
0.42177,3.081886260712708,1.6929251706215924,1.560340926535931,0.06700122810661924,99.65286921596862,False
0.42178,3.0818783239383176,1.6928341217099605,1.5604108700284025,0.0036649550411311793,99.665460349348,False
0.42179,3.081870386422728,1.6927430697904327,1.5604808120605396,-0.009842745739206293,99.60787688701703,False
0.4218,3.0818624481658765,1.6926520148630526,1.5605507526319322,0.03794953940496271,99.54949505476316,False
0.42181,3.0818545091676866,1.6925609569276052,1.5606206917423706,0.04532237602143141,99.51285743492235,False
0.42182,3.0818465694280834,1.6924698959838191,1.5606906293916891,0.00806767407038933,99.47557812408968,False
0.42183,3.0818386289469957,1.6923788320314297,1.5607605655797183,-0.037501439635889255,99.45322889309682,False
0.42184,3.0818306877243375,1.6922877650705077,1.5608305003060226,0.003945581867355941,99.39250472287358,False
0.42185,3.0818227457600496,1.6921966951006662,1.5609004335705294,-0.007160637182551,99.36732253021228,False
0.42186,3.081814803054055,1.692105622122135,1.5609703653726839,0.0065570460792514496,99.30827308176549,False
0.42187,3.0818068596062638,1.6920145461338814,1.5610402957129073,0.019054325545312167,99.17923123106902,False
0.42188,3.081798915416622,1.691923467136381,1.5611102245904578,0.008093203835869645,99.2122407908605,False
0.42189,3.081790970485051,1.6918323851294021,1.5611801520051372,0.0546596976910223,99.1035913135047,False
0.4219,3.0817830248114784,1.6917413001126298,1.5612500779568117,-0.009346515977995296,99.11590954870326,False
0.42191,3.081775078395819,1.6916502120860861,1.5613200024450902,0.055238819856640475,99.04812692581663,False
0.42192,3.081767131238015,1.691559121049193,1.5613899254700438,-0.021224457490461646,99.03927433416175,False
0.42193,3.0817591833379754,1.6914680270021483,1.56145984703114,-0.0076070271829848934,99.02193015077137,False
0.42194,3.081751234695637,1.6913769299444736,1.5615297671283748,-0.002377923110543634,98.90840335031044,False
0.42195,3.0817432853109232,1.691285829876204,1.5615996857613437,0.0424535468173417,98.87352244009253,False
0.42196,3.0817353351837635,1.6911947267973273,1.5616696029296802,0.0063219377134373644,98.84052234152477,False
0.42197,3.0817273843140685,1.6911036207068388,1.5617395186337832,-0.015639363557511388,98.83381600384519,False
0.42198,3.081719432701787,1.6910125116054044,1.5618094328727636,0.009094633515815076,98.79687654498503,False
0.42199,3.0817114803468346,1.6909213994927144,1.5618793456464832,0.010776956540212268,98.71575037775665,False
0.422,3.0817035272491267,1.690830284368243,1.5619492569549716,0.02159253015270224,98.6359005532363,False
