Omega,x,x0,v0,mu1,mu2,stable
0.44046,3.1289479367445816,-0.2062565005952173,2.224561955536209,(-0.029716664253399472+0j),(-17.502474579309492+0j),False
0.44047,3.128934513267775,-0.2066139040117185,2.2245354928092307,(-0.031162021073797064+0j),(-17.481784789162035+0j),False
0.44048,3.128921083527317,-0.20697137288561673,2.2245089684103916,(-0.03266391864198681+0j),(-17.463008647084493+0j),False
0.44049,3.1289076475178734,-0.20732890727979875,2.224482382303809,(-0.0245445015863055+0j),(-17.44386413865257+0j),False
0.4405,3.1288942052341118,-0.20768650725683668,2.224455734453572,(-0.03454913574378793+0j),(-17.42765470125633+0j),False
0.44051,3.1288807566706747,-0.208044172880026,2.2244290248236753,(-0.02881894167640553+0j),(-17.416812200723683+0j),False
0.44052,3.128867301822209,-0.20840190421278085,2.2244022533780554,(-0.03338108984058863+0j),(-17.399579012887372+0j),False
0.44053,3.1288538406833517,-0.20875970131814797,2.2243754200806345,(-0.031350192272867616+0j),(-17.377425308391693+0j),False
0.44054,3.1288403732487216,-0.20911756425988623,2.224348524895231,(-0.027333705925386198+0j),(-17.3588201687829+0j),False
0.44055,3.128826899512949,-0.20947549310118463,2.2243215677856605,(-0.034513465797715526+0j),(-17.33948202754243+0j),False
0.44056,3.128813419470644,-0.20983348790577733,2.224294548715653,(-0.029405562797677476+0j),(-17.324230299010225+0j),False
0.44057,3.1287999331164165,-0.21019154873707105,2.2242674676489154,(-0.03146068537128599+0j),(-17.307389301431243+0j),False
0.44058,3.128786440444852,-0.21054967565921165,2.2242403245490547,(-0.03377590660429064+0j),(-17.290362872316706+0j),False
0.44059,3.1287729414505483,-0.2109078687359861,2.224213119379655,(-0.027387649676001047+0j),(-17.274146170540547+0j),False
0.4406,3.128759436128073,-0.21126612803172878,2.224185852104214,(-0.03204482180038326+0j),(-17.250332216506337+0j),False
0.44061,3.1287459244720197,-0.2116244536100269,2.22415852268624,(-0.025482325189528865+0j),(-17.236712123311435+0j),False
0.44062,3.1287324064769435,-0.21198284553520103,2.224131131089138,(-0.02930834516092773+0j),(-17.21910092317168+0j),False
0.44063,3.128718882137398,-0.21234130387172592,2.2241036772762546,(-0.032404533271176206+0j),(-17.20186616681309+0j),False
0.44064,3.128705351447931,-0.21269982868413087,2.2240761612108857,(-0.03173139165573957+0j),(-17.184615975372907+0j),False
0.44065,3.1286918144030995,-0.21305842003649478,2.2240485828563124,(-0.03238280174886654+0j),(-17.16765522361547+0j),False
0.44066,3.1286782709973955,-0.21341707799365214,2.2240209421757138,(-0.030293216974399684+0j),(-17.145213192149697+0j),False
0.44067,3.1286647212254004,-0.21377580262066695,2.2239932391322026,(-0.02709150031222407+0j),(-17.133067988425125+0j),False
0.44068,3.128651165081617,-0.21413459398174559,2.22396547368891,(-0.03026652353173631+0j),(-17.113135430204352+0j),False
0.44069,3.1286376025603895,-0.21449345214785254,2.2239376458084417,(-0.025517175663196667+0j),(-17.09229800473946+0j),False
0.4407,3.1286240336561497,-0.21485237718682826,2.2239097554535747,(-0.03120172004810229+0j),(-17.075081826731207+0j),False
0.44071,3.1286104583636165,-0.21521136915510722,2.2238818025878286,(-0.029252115001014545+0j),(-17.057000972365216+0j),False
0.44072,3.128596876677281,-0.21557042811794772,2.2238537871740647,(-0.0344205130434716+0j),(-17.044881269582305+0j),False
0.44073,3.1285832885916194,-0.2159295541407442,2.223825709175084,(-0.02692697794856258+0j),(-17.0279564952466+0j),False
0.44074,3.128569694101095,-0.21628874728912276,2.223797568553624,(-0.03206694756900674+0j),(-17.00963802634371+0j),False
0.44075,3.128556093200173,-0.21664800762827952,2.2237693652724047,(-0.03101797058525335+0j),(-16.991161120442086+0j),False
0.44076,3.128542485883311,-0.21700733522414142,2.2237410992940436,(-0.03416240744707011+0j),(-16.972567166006286+0j),False
0.44077,3.128528872144947,-0.2173667301423117,2.2237127705811344,(-0.03269280140568753+0j),(-16.959090667879366+0j),False
0.44078,3.128515251979519,-0.2177261924486292,2.2236843790962038,(-0.03064902555632898+0j),(-16.93836423347136+0j),False
0.44079,3.128501625381459,-0.21808572220929165,2.223655924801703,(-0.034879533033034704+0j),(-16.92033015709066+0j),False
0.4408,3.1284879923451956,-0.21844531948999105,2.223627407660073,(-0.02723181278591369+0j),(-16.907869907689275+0j),False
0.44081,3.128474352865117,-0.2188049843572092,2.2235988276336474,(-0.032197509108272016+0j),(-16.8822029198669+0j),False
0.44082,3.1284607069356585,-0.219164716876812,2.2235701846847533,(-0.02769011269830912+0j),(-16.869323511428746+0j),False
0.44083,3.128447054551193,-0.2195245171158911,2.2235414787755814,(-0.034048468276495214+0j),(-16.851420070300406+0j),False
0.44084,3.1284333957061174,-0.21988438514013364,2.2235127098683773,(-0.036725153867877225+0j),(-16.835696075359152+0j),False
0.44085,3.128419730394805,-0.22024432101676325,2.2234838779252195,(-0.029032421775099237+0j),(-16.819240484085725+0j),False
0.44086,3.1284060586116413,-0.22060432481284692,2.2234549829081485,(-0.033743927438308674+0j),(-16.79871106551991+0j),False
0.44087,3.1283923803509848,-0.2209643965944166,2.22342602477924,(-0.03060879420127094+0j),(-16.774079195839818+0j),False
0.44088,3.1283786956071826,-0.22132453642866123,2.223397003500425,(-0.027411810221735777+0j),(-16.762520862966824+0j),False
0.44089,3.128365004374583,-0.2216847443824227,2.2233679190336186,(-0.035534707605933136+0j),(-16.744325323130255+0j),False
0.4409,3.128351306647526,-0.22204502052297792,2.2233387713406443,(-0.03148247514155855+0j),(-16.730144411498912+0j),False
0.44091,3.1283376024203347,-0.22240536491746676,2.2233095603832953,(-0.03471858336897071+0j),(-16.712298277097062+0j),False
0.44092,3.128323891687345,-0.222765777632948,2.223280286123316,(-0.035371506416225884+0j),(-16.69360050930115+0j),False
0.44093,3.128310174442847,-0.2231262587372896,2.223250948522338,(-0.02741207324675088+0j),(-16.676937589858312+0j),False
0.44094,3.128296450681165,-0.2234868082979776,2.223221547541975,(-0.029827879801075596+0j),(-16.66382527317478+0j),False
0.44095,3.1282827203965864,-0.22384742638261693,2.223192083143781,(-0.03320412621633295+0j),(-16.63891914270789+0j),False
0.44096,3.128268983583393,-0.22420811305908925,2.2231625552892367,(-0.03412888664857405+0j),(-16.625777753535857+0j),False
0.44097,3.128255240235877,-0.2245688683950202,2.2231329639397925,(-0.029254149639655225+0j),(-16.610109414728242+0j),False
0.44098,3.128241490348302,-0.22492969245830846,2.2231033090568304,(-0.03417982504643646+0j),(-16.592804873542946+0j),False
0.44099,3.1282277339149234,-0.22529058531770227,2.2230735906016124,(-0.03132750769762538+0j),(-16.575101118494416+0j),False
0.441,3.12821397093001,-0.225651547040771,2.2230438085354414,(-0.029356491597582135+0j),(-16.556874123770115+0j),False
0.44101,3.1282002013877954,-0.22601257769617084,2.2230139628194885,(-0.03586259113993151+0j),(-16.53586189933705+0j),False
0.44102,3.1281864252825127,-0.2263736773523343,2.222984053414888,(-0.03177028726952358+0j),(-16.52271002404106+0j),False
0.44103,3.128172642608399,-0.22673484607742947,2.2229540802827463,(-0.02970303314518219+0j),(-16.504622037107907+0j),False
0.44104,3.128158853359665,-0.22709608394077233,2.222924043384026,(-0.02988154912603136+0j),(-16.487783118671643+0j),False
0.44105,3.128145057530526,-0.22745739101043877,2.222893942679738,(-0.031190735459205143+0j),(-16.475603831509858+0j),False
0.44106,3.128131255115189,-0.22781876735573142,2.222863778130748,(-0.03177659094012597+0j),(-16.45142946071752+0j),False
