Omega,x,x0,v0,stable,floquet
0.821,3.1918944389264605,3.132058266233139,0.00033820537397,False,[4.23961749e+04 1.68434090e-05]
0.822,3.191876550548763,3.132077152299357,0.0003385984917625,False,[4.18502465e+04 1.70701351e-05]
0.823,3.191858661704724,3.132096037338726,0.0003389908483371,False,[4.13126491e+04 1.72994078e-05]
0.824,3.1918407724284084,3.132114921311335,0.0003393824424504,False,[4.07832373e+04 1.75310633e-05]
0.825,3.191822882764997,3.1321338041765845,0.0003397732741381,False,[4.02618685e+04 1.77652691e-05]
0.826,3.1918049927484287,3.132152685895206,0.0003401633415328,False,[3.97484031e+04 1.80020761e-05]
0.827,3.1917871024273747,3.1321715664265306,0.0003405526451376,False,[3.92427041e+04 1.82415097e-05]
0.828,3.191769211838684,3.132190445731107,0.0003409411837158,False,[3.87446370e+04 1.84835008e-05]
0.829,3.1917513210246766,3.132209323769047,0.0003413289568882,False,[3.82540701e+04 1.87279802e-05]
0.83,3.1917334300161313,3.1322282004976887,0.0003417159683254,False,[3.77708742e+04 1.89751627e-05]
0.831,3.1917155388723617,3.13224707588397,0.0003421022082835,False,[3.72949226e+04 1.92250227e-05]
0.832,3.1916976479311665,3.1322659498869,0.0003424876830121,False,[3.68260921e+04 1.94776185e-05]
0.833,3.191679756600707,3.1322848224636584,0.0003428723874099,False,[3.63642586e+04 1.97328663e-05]
0.834,3.191661865247586,3.132303693576768,0.0003432563233276,False,[3.59093036e+04 1.99907554e-05]
0.835,3.191643973906466,3.1323225631876683,0.0003436394893522,False,[3.54611098e+04 2.02514602e-05]
0.836,3.191626082624207,3.1323414312566698,0.000344021886005,False,[3.50195623e+04 2.05149408e-05]
0.837,3.1916081914352565,3.1323602977454583,0.0003444035118403,False,[3.45845481e+04 2.07812591e-05]
0.838,3.1915903003818977,3.1323791626149693,0.0003447843667435,False,[3.41559566e+04 2.10503058e-05]
0.839,3.1915724095028954,3.132398025826663,0.0003451644499657,False,[3.37336791e+04 2.13221392e-05]
0.84,3.1915545188990304,3.1324168873420337,0.0003455437608638,False,[3.33176094e+04 2.15968648e-05]
0.841,3.1915366285018174,3.1324357471226487,0.0003459222988684,False,[3.29076424e+04 2.18745081e-05]
0.842,3.1915187383977752,3.1324546051301634,0.000346300063429,False,[3.25036759e+04 2.21550836e-05]
0.843,3.191500848625822,3.1324734613262604,0.0003466770541142,False,[3.21056092e+04 2.24384876e-05]
