Omega,x,x0,v0,stable,floquet
0.926,1.5213519977730245,-0.968151648304974,1.0951493256366491,True,[0.78036131+0.36459172j 0.78036131-0.36459172j]
0.927,1.51473342674124,-0.9686933357794894,1.0874985308901477,True,[0.78071454+0.36416299j 0.78071454-0.36416299j]
0.928,1.5080893173872525,-0.969170270941383,1.0798290138463886,True,[0.7810689+0.36373037j 0.7810689-0.36373037j]
0.929,1.5014195845514953,-0.9695821948590054,1.0721409797131012,True,[0.78142433+0.363294j 0.78142433-0.363294j]
0.93,1.4947241456247367,-0.9699288460035256,1.0644346415990946,True,[0.78178075+0.362854j 0.78178075-0.362854j]
0.931,1.488002920598041,-0.970209960455124,1.056710220793596,True,[0.7821381+0.36241053j 0.7821381-0.36241053j]
0.932,1.4812558330608319,-0.9704252598802998,1.0489679572937194,True,[0.7824963+0.36196372j 0.7824963-0.36196372j]
0.933,1.4744828069310083,-0.970574503433582,1.0412080668930328,True,[0.78285529+0.36151371j 0.78285529-0.36151371j]
0.934,1.4676837721681038,-0.970657406454543,1.0334308096118965,True,[0.78321498+0.36106065j 0.78321498-0.36106065j]
0.935,1.4608586610403391,-0.9706736964592984,1.0256364433504943,True,[0.7835753+0.36060469j 0.7835753-0.36060469j]
0.936,1.4540074093877304,-0.9706231019040902,1.0178252340196985,True,[0.78393618+0.36014598j 0.78393618-0.36014598j]
0.937,1.447129956882269,-0.9705053489854754,1.0099974585752485,True,[0.78429755+0.35968467j 0.78429755-0.35968467j]
0.938,1.4402262472274645,-0.970320163538564,1.0021534040584343,True,[0.78465932+0.35922092j 0.78465932-0.35922092j]
0.939,1.4332962284100679,-0.970067271044623,0.994293368164056,True,[0.78502143+0.3587549j 0.78502143-0.3587549j]
0.94,1.426339852944475,-0.969746396603463,0.9864176598421917,True,[0.78538378+0.35828676j 0.78538378-0.35828676j]
0.941,1.4193570781570395,-0.9693572656012052,0.9785265993844116,True,[0.78574631+0.35781667j 0.78574631-0.35781667j]
0.942,1.4123478664529516,-0.968899603962882,0.970620518849922,True,[0.78610893+0.35734481j 0.78610893-0.35734481j]
0.943,1.4053121855880644,-0.968373138307991,0.9626997625650252,True,[0.78647155+0.35687135j 0.78647155-0.35687135j]
0.944,1.3982500090031644,-0.9677775965741108,0.9547646873286644,True,[0.7868341+0.35639647j 0.7868341-0.35639647j]
0.945,1.3911613161164076,-0.9671127082126634,0.9468156629192548,True,[0.78719649+0.35592035j 0.78719649-0.35592035j]
0.946,1.384046092657923,-0.9663782046383436,0.9388530724570638,True,[0.78755863+0.35544319j 0.78755863-0.35544319j]
0.947,1.376904330999828,-0.9655738195867622,0.9308773128363932,True,[0.78792043+0.35496517j 0.78792043-0.35496517j]
0.948,1.3697360305228528,-0.9646992895778522,0.9228887951210376,True,[0.78828181+0.35448651j 0.78828181-0.35448651j]
0.949,1.3625411979799003,-0.96375435453713,0.9148879448112288,True,[0.78864267+0.35400739j 0.78864267-0.35400739j]
0.95,1.3553198479526063,-0.9627387580816462,0.906875202509379,True,[0.78900293+0.35352803j 0.78900293-0.35352803j]
0.951,1.3480720031634166,-0.9616522483102996,0.8988510239825134,True,[0.78936247+0.35304865j 0.78936247-0.35304865j]
0.952,1.340797694726086,-0.9604945765764694,0.8908158819000003,True,[0.78972121+0.35256947j 0.78972121-0.35256947j]
0.953,1.3334969628724909,-0.959265500116947,0.8827702648509662,True,[0.79007905+0.35209072j 0.79007905-0.35209072j]
0.954,1.3261698572956573,-0.9579647825172648,0.8747146777204021,True,[0.79043589+0.35161263j 0.79043589-0.35161263j]
0.955,1.318816437584827,-0.9565921928769636,0.8666496433560652,True,[0.79079161+0.35113544j 0.79079161-0.35113544j]
0.956,1.3114367737067607,-0.9551475085102662,0.8585757011636339,True,[0.79114612+0.35065941j 0.79114612-0.35065941j]
0.957,1.3040309465401334,-0.953630513334326,0.8504934096080765,True,[0.79149931+0.35018478j 0.79149931-0.35018478j]
0.958,1.2965990483573508,-0.9520409988124708,0.8424033464113494,True,[0.79185106+0.34971182j 0.79185106-0.34971182j]
0.959,1.2891411835437,-0.9503787660874689,0.8343061079482407,True,[0.79220125+0.34924082j 0.79220125-0.34924082j]
0.96,1.281657468786027,-0.9486436256971912,0.8262023101342345,True,[0.79254978+0.34877203j 0.79254978-0.34877203j]
0.961,1.2741480339131939,-0.9468353985580978,0.8180925890359476,True,[0.79289653+0.34830576j 0.79289653-0.34830576j]
0.962,1.2666130224224712,-0.9449539166695816,0.8099776013167533,True,[0.79324136+0.3478423j 0.79324136-0.3478423j]
0.963,1.2590525920998012,-0.9429990239778084,0.8018580246633814,True,[0.79358416+0.34738196j 0.79358416-0.34738196j]
0.964,1.2514669156116924,-0.9409705769426656,0.7937345584565806,True,[0.79392479+0.34692505j 0.79392479-0.34692505j]
0.965,1.2438561812117017,-0.938868445771328,0.7856079239617266,True,[0.79426312+0.3464719j 0.79426312-0.3464719j]
0.966,1.2362205933694186,-0.936692515069736,0.7774788649736858,True,[0.79459902+0.34602285j 0.79459902-0.34602285j]
0.967,1.2285603734709654,-0.9344426848219636,0.7693481482345742,True,[0.79493234+0.34557825j 0.79493234-0.34557825j]
0.968,1.2208757605284293,-0.9321188715288568,0.7612165637156407,True,[0.79526294+0.34513844j 0.79526294-0.34513844j]
0.969,1.213167011938552,-0.9297210085572952,0.7530849257311122,True,[0.79559067+0.3447038j 0.79559067-0.3447038j]
0.97,1.2054344040172529,-0.9272490479252016,0.7449540723338431,True,[0.79591539+0.34427472j 0.79591539-0.34427472j]
0.971,1.1976782330926292,-0.924702960910405,0.7368248666312899,True,[0.79623693+0.34385157j 0.79623693-0.34385157j]
0.972,1.1898988160944242,-0.9220827397498784,0.7286981963090322,True,[0.79655513+0.34343477j 0.79655513-0.34343477j]
0.973,1.1820964913216336,-0.919388397783021,0.7205749749610327,True,[0.79686984+0.34302473j 0.79686984-0.34302473j]
0.974,1.174271619304765,-0.9166199712823904,0.7124561418458731,True,[0.79718088+0.34262188j 0.79718088-0.34262188j]
0.975,1.1664245836060005,-0.9137775203071736,0.7043426625274072,True,[0.79748807+0.34222666j 0.79748807-0.34222666j]
0.976,1.158555791677332,-0.9108611305878308,0.6962355285313675,True,[0.79779125+0.34183953j 0.79779125-0.34183953j]
